[0;32m--------------start------------2021-07-07 20:28:37[0m
[0;32margs:topk --algo revpush --prefix ./data/ --dataset webstanford --epsilon 0.05 --query_size 1 --k 100 [0m
action: topk
config.epsilon=0.05 
config.version=vector 
config.action=topk 
sub constructor 
init graph n: 281904 m: 2312497
load graph finish 
init parameters graph.n=281904 
finihsed initing parameters 
graph.n=281904 graph.m=2312497 
queries.size()=10000 
config.k=100 
----------------------------- 
exact_topk_pprs.size()=500 
1. source node:94090
config.delta=3.54731e-06 
config.pfail=3.54731e-06 
config.rmax=2.16216e-08 
config.omega=0 
94090, 0.348311
75861, 0.080653
107572, 0.105431
237387, 0.108595
244818, 0.111814
276540, 0.080481
95269, 0.034184
238774, 0.023435
273100, 0.003636
26796, 0.005293
36783, 0.006448
46519, 0.007305
86098, 0.004962
115194, 0.004593
19299, 0.004329
66694, 0.003828
173905, 0.003862
184125, 0.003832
34517, 0.003860
108704, 0.002785
102512, 0.000153
161619, 0.000153
7109, 0.000122
81295, 0.000118
25620, 0.000153
24505, 0.000109
123388, 0.000109
215425, 0.000153
38169, 0.000122
38444, 0.000122
40255, 0.000119
226437, 0.000212
189539, 0.000212
201841, 0.000130
101131, 0.000213
61167, 0.000109
66567, 0.000122
268030, 0.000212
202340, 0.000114
128159, 0.000115
180843, 0.000106
227592, 0.000212
161176, 0.000109
179985, 0.000148
168952, 0.000152
196331, 0.000131
8212, 0.001401
106507, 0.001412
105139, 0.001406
82785, 0.001437
120103, 0.001459
175382, 0.001624
222028, 0.001033
269796, 0.002196
18412, 0.000326
243696, 0.000030
219619, 0.000089
179992, 0.000100
208822, 0.000146
132833, 0.000045
798, 0.000032
123955, 0.000037
959, 0.000032
130610, 0.000037
101450, 0.000030
97410, 0.000027
19190, 0.000027
223463, 0.000028
100770, 0.000034
266950, 0.000032
21859, 0.000094
140675, 0.000100
128531, 0.000042
248959, 0.000042
216859, 0.000039
201836, 0.000034
2180, 0.000034
257037, 0.000071
136261, 0.000041
198821, 0.000048
2848, 0.000023
269783, 0.000087
196098, 0.000034
57587, 0.000049
201814, 0.000033
3871, 0.000023
4112, 0.000053
229208, 0.000023
262499, 0.000040
269301, 0.000023
85640, 0.000022
196090, 0.000062
261845, 0.000069
262263, 0.000051
19246, 0.000038
129772, 0.000041
151532, 0.000051
114919, 0.000064
50436, 0.000091
216330, 0.000065
186983, 0.000061
205501, 0.000063
128426, 0.000071
7213, 0.000034
7367, 0.000029
272775, 0.000029
7812, 0.000036
7893, 0.000032
255694, 0.000052
232173, 0.000024
222227, 0.000035
205777, 0.000022
157564, 0.000035
171673, 0.000024
54843, 0.000028
8145, 0.000022
12260, 0.000039
158723, 0.000026
9386, 0.000025
162034, 0.000028
125156, 0.000034
10156, 0.000024
10365, 0.000036
155660, 0.000024
11195, 0.000023
278736, 0.000039
